,status,distance,duration,geometry,type
9602,Ok,4012.8,1121.7,"[[-73.975779, 40.723642], [-73.975997, 40.723735], [-73.978721, 40.720001], [-73.980574, 40.716454], [-73.982289, 40.716976], [-73.983317, 40.714951], [-73.984248, 40.715221], [-73.984894, 40.714218], [-73.985089, 40.713606], [-73.984856, 40.711725], [-73.986746, 40.711535], [-73.986574, 40.71043], [-73.988541, 40.710202], [-73.988675, 40.710012], [-73.997741, 40.708755], [-73.99859, 40.708437], [-74.001456, 40.706869], [-74.001349, 40.706734], [-74.001803, 40.706481], [-74.002096, 40.706568], [-74.003024, 40.706039], [-74.003187, 40.706222], [-74.003862, 40.705793], [-74.004558, 40.706407], [-74.006149, 40.70529]]",LineString
9603,Ok,970,353.5,"[[-74.00237, 40.714956], [-74.002212, 40.715212], [-73.998493, 40.713452], [-73.997981, 40.713673], [-73.997783, 40.713503], [-73.997634, 40.713447], [-73.992977, 40.713828], [-73.993037, 40.714294], [-73.99296, 40.714301], [-73.992937, 40.714067]]",LineString
9604,Ok,4389.8,1127.1,"[[-73.946142, 40.747862], [-73.945058, 40.747642], [-73.94479, 40.748393], [-73.941916, 40.751635], [-73.937785, 40.749905], [-73.933564, 40.754606], [-73.923005, 40.767646], [-73.921385, 40.766901], [-73.920358, 40.76812], [-73.915397, 40.772288], [-73.916198, 40.772854]]",LineString
9605,Ok,3653.1,982.2,"[[-73.990913, 40.750224], [-73.991121, 40.750311], [-73.991563, 40.749706], [-73.988195, 40.74829], [-73.989159, 40.743042], [-73.988648, 40.742817], [-73.990131, 40.737801], [-73.983039, 40.734811], [-73.987593, 40.728573], [-73.98309, 40.726666], [-73.983535, 40.726053], [-73.983829, 40.726177]]",LineString
9606,Ok,2685.3,709.3,"[[-73.96706, 40.769123], [-73.957867, 40.765245], [-73.949873, 40.776194], [-73.954098, 40.777975]]",LineString
9607,Ok,4755.2,1235.6,"[[-73.981628, 40.732207], [-73.981379, 40.732548], [-73.981708, 40.732724], [-73.965697, 40.754505], [-73.983628, 40.762065], [-73.984512, 40.760679]]",LineString
9608,Ok,6140.5,1699.4,"[[-73.980219, 40.754901], [-73.979938, 40.754782], [-73.980395, 40.754155], [-73.992053, 40.759067], [-74.005038, 40.741319], [-74.005511, 40.738139], [-74.008154, 40.738147], [-74.008606, 40.732672], [-74.010032, 40.725366], [-74.009288, 40.724837], [-74.010311, 40.720136]]",LineString
9609,Ok,4699.5,1221.6,"[[-73.975727, 40.73316], [-73.975421, 40.733133], [-73.979996, 40.735069], [-73.965697, 40.754505], [-73.979972, 40.760525], [-73.979517, 40.761142], [-73.976515, 40.759882]]",LineString
9610,Ok,3031.7,849.7,"[[-73.976361, 40.765884], [-73.976221, 40.765671], [-73.973625, 40.764577], [-73.974111, 40.763933], [-73.970363, 40.762345], [-73.971349, 40.760989], [-73.965778, 40.75864], [-73.973591, 40.74792], [-73.976017, 40.748944]]",LineString
9611,Ok,1206.8,322.4,"[[-73.997288, 40.747277], [-73.991415, 40.744807], [-73.989157, 40.747896], [-73.991727, 40.748983]]",LineString
9612,Ok,3809.6,1030.7,"[[-73.990981, 40.730187], [-73.99041, 40.731002], [-73.989868, 40.733528], [-73.997341, 40.736668], [-73.98504, 40.753559], [-73.980222, 40.751521], [-73.979901, 40.752194]]",LineString
9613,Ok,2735.1,761.2,"[[-73.977899, 40.746505], [-73.975394, 40.745442], [-73.986293, 40.730347], [-73.990203, 40.731965], [-73.990027, 40.732756], [-73.988874, 40.732269]]",LineString
9614,Ok,3738.9,988.3,"[[-73.999023, 40.730458], [-73.999366, 40.73006], [-74.000123, 40.730431], [-74.002101, 40.728102], [-74.002849, 40.728374], [-74.010942, 40.729153], [-74.012245, 40.721127], [-74.015357, 40.709272], [-74.015898, 40.707797], [-74.017134, 40.708347]]",LineString
9615,Ok,4996.1,1300.8,"[[-74.012342, 40.701221], [-74.012981, 40.702265], [-74.013922, 40.702249], [-74.014618, 40.702694], [-74.014857, 40.704435], [-74.017083, 40.704698], [-74.015357, 40.709272], [-74.012775, 40.718763], [-74.011312, 40.725879], [-74.010637, 40.732314], [-74.007515, 40.732871], [-74.006498, 40.736957], [-74.006449, 40.739405], [-74.008056, 40.73932]]",LineString
9616,Ok,1059.9,345.5,"[[-73.971079, 40.675008], [-73.971057, 40.675043], [-73.971125, 40.675128], [-73.97105, 40.675252], [-73.970739, 40.675429], [-73.970388, 40.675514], [-73.970097, 40.675505], [-73.969812, 40.675427], [-73.969574, 40.675303], [-73.969272, 40.675076], [-73.969074, 40.674852], [-73.968895, 40.674548], [-73.96873, 40.674025], [-73.968708, 40.673732], [-73.968781, 40.673305], [-73.9688, 40.673239], [-73.968985, 40.673089], [-73.968077, 40.673046], [-73.967453, 40.672979], [-73.96596, 40.672659], [-73.964294, 40.672148], [-73.962742, 40.671794], [-73.962689, 40.671535], [-73.963121, 40.671634]]",LineString
9617,Ok,3165.1,833,"[[-73.971848, 40.754644], [-73.969431, 40.753624], [-73.969902, 40.752983], [-73.987475, 40.760409], [-73.982264, 40.767588], [-73.981459, 40.767883], [-73.981465, 40.768224], [-73.981991, 40.768597], [-73.981994, 40.769155]]",LineString
9618,Ok,534.3,199.9,"[[-73.982706, 40.763448], [-73.982415, 40.76401], [-73.978601, 40.762396], [-73.97814, 40.763023], [-73.97834, 40.763107]]",LineString
9619,Ok,633.9,187.2,"[[-73.971113, 40.763476], [-73.969902, 40.76297], [-73.971349, 40.760989], [-73.969624, 40.760253], [-73.970089, 40.759631], [-73.970289, 40.759715]]",LineString
9620,Ok,3720.4,986.3,"[[-73.991446, 40.722349], [-73.988995, 40.721608], [-73.988487, 40.723418], [-73.97957, 40.735638], [-73.993739, 40.741617], [-73.991871, 40.744186], [-73.991419, 40.743995]]",LineString
9621,Ok,3805,1011.1,"[[-73.995328, 40.744836], [-74.001095, 40.736564], [-74.002811, 40.733609], [-74.001152, 40.731798], [-73.991545, 40.727095], [-73.984837, 40.724269], [-73.986333, 40.722167], [-73.984706, 40.721675], [-73.985222, 40.720676]]",LineString
9622,Ok,684.1,221,"[[-74.005549, 40.717571], [-74.005792, 40.717683], [-74.005587, 40.717952], [-74.005455, 40.718031], [-74.005269, 40.718256], [-74.002078, 40.716731], [-74.003045, 40.715603], [-74.002212, 40.715212], [-74.00237, 40.714956]]",LineString
9623,Ok,6203.1,1566.9,"[[-73.960541, 40.798256], [-73.962792, 40.799202], [-73.985159, 40.768551], [-73.981625, 40.767084], [-73.982415, 40.76401], [-73.968914, 40.758324], [-73.968632, 40.759027]]",LineString
9624,Ok,2370.3,636.9,"[[-73.967433, 40.69611], [-73.967727, 40.697717], [-73.980562, 40.698253], [-73.980464, 40.699709], [-73.980587, 40.699765], [-73.984435, 40.699823], [-73.986408, 40.700005], [-73.986531, 40.700218], [-73.98866, 40.700257], [-73.988683, 40.700705], [-73.989734, 40.700743], [-73.989781, 40.69992]]",LineString
9625,Ok,1855.5,539.2,"[[-73.999023, 40.730458], [-73.998842, 40.730669], [-73.996569, 40.729563], [-73.991691, 40.735205], [-73.988775, 40.733969], [-73.986967, 40.736469], [-73.985362, 40.735791], [-73.984936, 40.736376], [-73.984711, 40.736281]]",LineString
9626,Ok,4177.4,1128.4,"[[-74.002944, 40.72709], [-74.003122, 40.726878], [-74.007305, 40.727328], [-74.006279, 40.733743], [-73.998714, 40.734784], [-73.988708, 40.748504], [-73.983896, 40.74649], [-73.983442, 40.7471], [-73.984876, 40.747702]]",LineString
9627,Ok,3318.9,856,"[[-73.987162, 40.72839], [-73.985415, 40.727645], [-73.97957, 40.735638], [-73.993739, 40.741617], [-73.990968, 40.745421], [-73.993906, 40.746659]]",LineString
9628,Ok,980.9,262.2,"[[-73.940742, 40.751096], [-73.941916, 40.751635], [-73.937327, 40.75661], [-73.939097, 40.757503], [-73.939025, 40.757576]]",LineString
9629,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
9630,Ok,2340.1,634.4,"[[-73.999023, 40.730458], [-73.998842, 40.730669], [-73.991545, 40.727095], [-73.984837, 40.724269], [-73.986333, 40.722167], [-73.982179, 40.72091], [-73.983398, 40.718574], [-73.98328, 40.718538]]",LineString
9631,Ok,6540.7,1648.4,"[[-73.947761, 40.796234], [-73.948832, 40.796689], [-73.949085, 40.797122], [-73.949737, 40.797098], [-73.95253, 40.798271], [-73.953033, 40.79802], [-73.954096, 40.798283], [-73.956302, 40.799343], [-73.957953, 40.799524], [-73.958524, 40.798765], [-73.959894, 40.797975], [-73.962792, 40.799202], [-73.985159, 40.768551], [-73.981625, 40.767084], [-73.982415, 40.76401], [-73.984512, 40.760679]]",LineString
9632,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
9633,Ok,2798.5,702.7,"[[-73.982126, 40.743104], [-73.982463, 40.742644], [-73.97852, 40.740986], [-73.989791, 40.725549], [-73.993826, 40.727393]]",LineString
9634,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
9635,Ok,4494.7,1186.4,"[[-73.982588, 40.771674], [-73.982822, 40.771774], [-73.993473, 40.757102], [-73.986886, 40.754331], [-73.987836, 40.749983], [-73.988278, 40.749231], [-73.988008, 40.749007], [-73.989159, 40.743042], [-73.988648, 40.742817], [-73.989766, 40.739176], [-73.987545, 40.73824]]",LineString
9636,Ok,4118,1177.7,"[[-73.962234, 40.764702], [-73.961567, 40.764421], [-73.975394, 40.745442], [-73.987825, 40.750684], [-73.987836, 40.749983], [-73.988265, 40.749116], [-73.990913, 40.750224]]",LineString
9637,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
9638,Ok,4462.7,1189.3,"[[-73.999179, 40.744718], [-73.996129, 40.743431], [-74.001095, 40.736564], [-74.002811, 40.733609], [-74.008606, 40.732672], [-74.00935, 40.728981], [-74.010942, 40.729153], [-74.011565, 40.724416], [-74.013153, 40.717315], [-74.014865, 40.718091], [-74.015392, 40.717953], [-74.016343, 40.716882], [-74.016603, 40.715313]]",LineString
9639,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
9640,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
9641,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
9642,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
9643,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
9644,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
9645,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
9646,Ok,1582.1,439.4,"[[-73.987008, 40.734117], [-73.98998, 40.735375], [-73.990165, 40.735165], [-73.990717, 40.734794], [-73.990945, 40.733978], [-73.994118, 40.735313], [-73.995904, 40.732859], [-73.99894, 40.734136], [-73.999653, 40.73407], [-74.000306, 40.735226]]",LineString
9647,Ok,3101.9,880.8,"[[-74.015739, 40.711539], [-74.014815, 40.711193], [-74.013356, 40.716576], [-74.008401, 40.714369], [-74.006251, 40.717085], [-73.998493, 40.713452], [-73.997981, 40.713673], [-73.997536, 40.71345], [-73.990196, 40.714054], [-73.990229, 40.714419], [-73.989879, 40.714317]]",LineString
9648,NoValue,NoValue,NoValue,"[['NoValue', 'NoValue']]",NoValue
9649,Ok,2780.5,737.1,"[[-73.979439, 40.661064], [-73.979557, 40.661258], [-73.972246, 40.670006], [-73.981777, 40.674603], [-73.978285, 40.679629], [-73.978498, 40.679656]]",LineString
9650,Ok,1076.7,291.1,"[[-73.983011, 40.68961], [-73.983555, 40.688779], [-73.9814, 40.687945], [-73.982232, 40.686721], [-73.97827, 40.685202], [-73.977457, 40.684052], [-73.976421, 40.68368]]",LineString
9651,Ok,2330.8,615.5,"[[-73.987609, 40.702817], [-73.987614, 40.701814], [-73.987734, 40.70067], [-73.986772, 40.700638], [-73.986408, 40.700005], [-73.984435, 40.699823], [-73.983071, 40.699797], [-73.982948, 40.699731], [-73.980596, 40.699669], [-73.980464, 40.699709], [-73.980562, 40.698253], [-73.967727, 40.697717], [-73.967433, 40.69611]]",LineString
9652,Ok,1895.3,501.5,"[[-73.987609, 40.702817], [-73.987734, 40.70067], [-73.986772, 40.700638], [-73.986504, 40.700171], [-73.986916, 40.700098], [-73.987348, 40.691458], [-73.988284, 40.689876], [-73.991839, 40.691019]]",LineString
9653,Ok,721.1,201.2,"[[-73.967433, 40.69611], [-73.967357, 40.695709], [-73.966365, 40.695673], [-73.96591, 40.693451], [-73.962213, 40.693877], [-73.962165, 40.693639]]",LineString
9654,Ok,3942.7,1025.5,"[[-74.012342, 40.701221], [-74.012506, 40.701338], [-74.009218, 40.702034], [-74.003812, 40.70576], [-74.002096, 40.706568], [-74.001803, 40.706481], [-73.998185, 40.708629], [-73.986574, 40.71043], [-73.987113, 40.715106], [-73.983444, 40.722019], [-73.983716, 40.722136]]",LineString
9655,Ok,1867,560.3,"[[-73.962234, 40.764702], [-73.961567, 40.764421], [-73.970804, 40.751748], [-73.972799, 40.752591]]",LineString
9656,Ok,2010.8,549.1,"[[-74.004137, 40.72526], [-74.004031, 40.725513], [-74.003889, 40.7255], [-74.002619, 40.72488], [-74.004435, 40.722742], [-73.999061, 40.720044], [-74.003045, 40.715603], [-74.00316, 40.714753], [-74.003626, 40.71365], [-74.005594, 40.714548]]",LineString
9657,Ok,3099.1,840.7,"[[-73.970363, 40.753179], [-73.969902, 40.752983], [-73.983467, 40.734229], [-73.990247, 40.737074], [-73.990078, 40.737071]]",LineString
9658,Ok,1520.9,424.7,"[[-74.004137, 40.72526], [-74.004031, 40.725513], [-74.003376, 40.725252], [-73.998842, 40.730669], [-73.995812, 40.72918], [-73.994822, 40.73035], [-73.993262, 40.72958], [-73.993747, 40.729008], [-73.993975, 40.729121]]",LineString
9659,Ok,1229.7,349.4,"[[-73.995127, 40.733284], [-73.993814, 40.732731], [-73.992792, 40.733922], [-73.990027, 40.732756], [-73.989816, 40.733829], [-73.989944, 40.735102], [-73.987667, 40.738292], [-73.987545, 40.73824]]",LineString
9660,Ok,2451.2,660.5,"[[-74.008813, 40.707146], [-74.008016, 40.707988], [-74.008893, 40.709044], [-74.007384, 40.710576], [-74.005847, 40.711688], [-74.006039, 40.711916], [-74.00519, 40.711983], [-74.004459, 40.711507], [-74.002307, 40.712682], [-73.998879, 40.713324], [-73.997981, 40.713673], [-73.997634, 40.713447], [-73.993945, 40.713748], [-73.993948, 40.714284], [-73.992217, 40.717668], [-73.99309, 40.717933], [-73.992586, 40.718915]]",LineString
9661,Ok,2568.9,650.4,"[[-73.971392, 40.751177], [-73.971263, 40.751122], [-73.975857, 40.744643], [-73.984363, 40.733], [-73.987008, 40.734117]]",LineString
9662,Ok,779.8,222.3,"[[-73.987982, 40.717215], [-73.987451, 40.71824], [-73.985827, 40.717632], [-73.985792, 40.717466], [-73.985529, 40.717345], [-73.983385, 40.716696], [-73.983177, 40.717124], [-73.982946, 40.71741], [-73.982503, 40.718303], [-73.98328, 40.718538]]",LineString
9663,Ok,686.1,193,"[[-73.945908, 40.792092], [-73.949506, 40.793609], [-73.947629, 40.796178], [-73.947761, 40.796234]]",LineString
9664,Ok,1580.2,409,"[[-73.950955, 40.708785], [-73.95076, 40.708803], [-73.951605, 40.714067], [-73.953213, 40.714067], [-73.959606, 40.71808], [-73.958575, 40.719041]]",LineString
9665,Ok,1479.9,434.4,"[[-73.944436, 40.775176], [-73.944574, 40.774984], [-73.944694, 40.775034], [-73.945267, 40.774252], [-73.957808, 40.779539], [-73.958268, 40.778907], [-73.957693, 40.778665]]",LineString
9666,Ok,2397.5,608.5,"[[-73.971491, 40.766357], [-73.972553, 40.764898], [-73.973059, 40.765124], [-73.97254, 40.766137], [-73.973113, 40.767594], [-73.972897, 40.768939], [-73.972463, 40.769453], [-73.971401, 40.769948], [-73.970682, 40.770949], [-73.96936, 40.771752], [-73.96889, 40.772529], [-73.968882, 40.773227], [-73.969305, 40.773452], [-73.970173, 40.773428], [-73.971688, 40.773828], [-73.973169, 40.77386], [-73.974223, 40.774631], [-73.975319, 40.774835], [-73.975565, 40.775203], [-73.975545, 40.776041], [-73.978709, 40.777383], [-73.978952, 40.777045]]",LineString
9667,Ok,2004.2,517.8,"[[-73.998771, 40.676415], [-74.000726, 40.677046], [-73.99336, 40.69239]]",LineString
9668,Ok,1047.2,331.4,"[[-73.974517, 40.743201], [-73.974181, 40.74306], [-73.974122, 40.743139], [-73.976276, 40.744066], [-73.977162, 40.742847], [-73.982779, 40.745199], [-73.983231, 40.744578], [-73.983008, 40.744485]]",LineString
9669,Ok,3488.6,923.8,"[[-73.991419, 40.743995], [-73.994709, 40.745383], [-74.001095, 40.736564], [-74.003583, 40.732254], [-74.002106, 40.729622], [-73.998175, 40.727684], [-74.002971, 40.721995], [-74.002326, 40.721679]]",LineString
9670,Ok,1550.4,449.7,"[[-73.987979, 40.73536], [-73.987818, 40.735292], [-73.987395, 40.735877], [-73.992225, 40.737917], [-73.996976, 40.731414], [-73.99856, 40.73219], [-73.998527, 40.732257]]",LineString
9671,Ok,3259.5,891.9,"[[-73.989188, 40.742869], [-73.989011, 40.743796], [-73.977238, 40.738833], [-73.967158, 40.752746], [-73.965697, 40.754505], [-73.965904, 40.754592]]",LineString
9672,Ok,3890.9,997.5,"[[-73.990565, 40.693775], [-73.994301, 40.6948], [-73.997873, 40.687358], [-73.994089, 40.686114], [-73.994252, 40.685777], [-73.985231, 40.68228], [-73.986961, 40.679744], [-73.975217, 40.67517]]",LineString
9673,Ok,4101.4,1089.5,"[[-73.990981, 40.730187], [-73.99041, 40.731002], [-73.989868, 40.733528], [-74.0024, 40.738744], [-74.00277, 40.739365], [-73.992976, 40.752858], [-73.998659, 40.755257], [-73.997939, 40.756552]]",LineString
9674,Ok,3000.7,816.8,"[[-74.00945, 40.711062], [-74.010465, 40.711535], [-74.005361, 40.718299], [-74.00522, 40.720639], [-73.997358, 40.729944], [-73.996569, 40.729563], [-73.995572, 40.730723], [-73.998527, 40.732257]]",LineString
9675,Ok,236.2,58.6,"[[-74.012841, 40.677404], [-74.014702, 40.675817]]",LineString
9676,Ok,1171,349.1,"[[-73.948901, 40.782479], [-73.948505, 40.782311], [-73.950794, 40.779176], [-73.946173, 40.777227], [-73.947624, 40.775246], [-73.948006, 40.775407]]",LineString
9677,Ok,4002.9,1012.5,"[[-73.982021, 40.735917], [-73.979996, 40.735069], [-73.958074, 40.764959]]",LineString
9678,Ok,845.6,221.2,"[[-73.952344, 40.714066], [-73.951605, 40.714067], [-73.951332, 40.712401], [-73.947482, 40.71277], [-73.947063, 40.710369]]",LineString
9679,Ok,2187.6,615.2,"[[-73.995127, 40.733284], [-73.993814, 40.732731], [-73.993322, 40.733304], [-74.001095, 40.736564], [-74.00277, 40.739365], [-73.999425, 40.74401], [-74.002177, 40.74517], [-74.001947, 40.745487]]",LineString
9680,Ok,2156.7,634.8,"[[-73.992937, 40.714067], [-73.99296, 40.714301], [-73.993037, 40.714294], [-73.992977, 40.713828], [-73.997536, 40.71345], [-73.997747, 40.713481], [-73.998074, 40.713781], [-73.998905, 40.713415], [-74.000873, 40.713066], [-74.000858, 40.713009], [-74.002474, 40.71262], [-74.003573, 40.711937], [-74.004459, 40.711507], [-74.003624, 40.710952], [-74.003804, 40.710609], [-74.006531, 40.708227], [-74.006836, 40.707855], [-74.005951, 40.707205], [-74.00647, 40.706993], [-74.007452, 40.706051], [-74.008996, 40.706953], [-74.008813, 40.707146]]",LineString
9681,Ok,4003.4,1005.1,"[[-73.977165, 40.790278], [-73.971141, 40.787758], [-73.976335, 40.780639], [-73.973571, 40.779478], [-73.972894, 40.778732], [-73.974122, 40.777293], [-73.974098, 40.775161], [-73.975768, 40.774243], [-73.97713, 40.771831], [-73.979281, 40.770134], [-73.979987, 40.769082], [-73.979645, 40.768406], [-73.978657, 40.767643], [-73.979076, 40.766876], [-73.973625, 40.764577], [-73.973749, 40.764412]]",LineString
9682,Ok,712,179.9,"[[-73.946142, 40.747862], [-73.949628, 40.748546], [-73.949614, 40.748689], [-73.948866, 40.750945], [-73.947963, 40.751935]]",LineString
9683,Ok,2828.3,734.8,"[[-73.977899, 40.746505], [-73.992976, 40.752858], [-73.985092, 40.763678]]",LineString
9684,Ok,1103.8,321.7,"[[-74.00945, 40.711062], [-74.010465, 40.711535], [-74.009675, 40.712726], [-74.006682, 40.716539], [-74.009, 40.717598], [-74.008819, 40.718642], [-74.009009, 40.718661]]",LineString
9685,Ok,1289.1,404.5,"[[-74.000141, 40.711159], [-73.999522, 40.711811], [-73.997775, 40.711974], [-73.998149, 40.713192], [-73.998493, 40.713452], [-73.999538, 40.713947], [-73.999653, 40.715167], [-73.999321, 40.715917], [-73.99774, 40.71847], [-73.997304, 40.71933], [-73.995936, 40.718863]]",LineString
9686,Ok,2258.3,640.9,"[[-73.972814, 40.785028], [-73.973056, 40.78513], [-73.976335, 40.780639], [-73.973571, 40.779478], [-73.972894, 40.778732], [-73.973008, 40.778357], [-73.973534, 40.778069], [-73.974015, 40.777558], [-73.974143, 40.777097], [-73.974064, 40.775244], [-73.97435, 40.774888], [-73.974779, 40.774738], [-73.974027, 40.77454], [-73.972997, 40.773815], [-73.9718, 40.77384], [-73.970173, 40.773428], [-73.969305, 40.773452], [-73.968522, 40.772904], [-73.967039, 40.772461], [-73.966792, 40.772803]]",LineString
9687,Ok,3606.2,930.3,"[[-73.997939, 40.756552], [-73.997315, 40.757101], [-73.994369, 40.755867], [-74.005038, 40.741319], [-74.005677, 40.737073], [-74.003583, 40.732254], [-74.003789, 40.731892], [-74.005532, 40.731355], [-74.006751, 40.731684]]",LineString
9688,Ok,2868.6,736.5,"[[-73.987979, 40.73536], [-73.987818, 40.735292], [-73.986967, 40.736469], [-73.980869, 40.733895], [-73.971325, 40.746982], [-73.976017, 40.748944]]",LineString
9689,Ok,2161.5,588.2,"[[-73.982021, 40.735917], [-73.982184, 40.735985], [-73.98261, 40.735396], [-73.994593, 40.740442], [-73.990968, 40.745421], [-73.993906, 40.746659]]",LineString
9690,Ok,2695.6,809.6,"[[-73.98269, 40.774892], [-73.981117, 40.774227], [-73.993473, 40.757102], [-73.990728, 40.755949], [-73.990276, 40.756567], [-73.989994, 40.756448]]",LineString
9691,Ok,1320.3,386.3,"[[-74.005594, 40.714548], [-74.005887, 40.714681], [-74.006304, 40.714173], [-74.004059, 40.713135], [-74.004845, 40.712476], [-74.005196, 40.712298], [-74.006088, 40.712027], [-74.006039, 40.711916], [-74.005319, 40.711998], [-74.00512, 40.711946], [-74.003117, 40.710642], [-74.000702, 40.708658], [-74.000474, 40.708354], [-74.001683, 40.707759], [-74.001744, 40.707841]]",LineString
9692,Ok,725.6,222.3,"[[-73.968632, 40.759027], [-73.968457, 40.758954], [-73.968006, 40.759574], [-73.963416, 40.757632], [-73.962432, 40.758981], [-73.96227, 40.758913]]",LineString
9693,Ok,1108.9,305.6,"[[-73.9978, 40.67468], [-73.99777, 40.674742], [-73.999356, 40.675201], [-74.000598, 40.672626], [-74.007714, 40.674623], [-74.00766, 40.674735]]",LineString
9694,Ok,3297.8,927.4,"[[-73.985092, 40.763678], [-73.983158, 40.762681], [-73.984802, 40.76005], [-73.985069, 40.759395], [-73.98463, 40.75921], [-73.986949, 40.756036], [-73.986417, 40.755814], [-73.987523, 40.752184], [-73.987836, 40.749983], [-73.988278, 40.749231], [-73.988008, 40.749007], [-73.989159, 40.743042], [-73.988648, 40.742817], [-73.990531, 40.740249], [-73.994127, 40.74178]]",LineString
9695,Ok,569.2,168.5,"[[-73.976763, 40.785284], [-73.976436, 40.785732], [-73.98115, 40.787722], [-73.981201, 40.787204]]",LineString
9696,Ok,4081.4,1092.2,"[[-73.970289, 40.759715], [-73.970089, 40.759631], [-73.970533, 40.759002], [-73.966702, 40.757381], [-73.983467, 40.734229], [-73.990078, 40.737071]]",LineString
9697,Ok,1071.9,306.7,"[[-73.988591, 40.746205], [-73.98862, 40.746046], [-73.990067, 40.746659], [-73.988708, 40.748504], [-73.983896, 40.74649], [-73.983442, 40.7471], [-73.984876, 40.747702]]",LineString
9698,Ok,3140.4,872.4,"[[-73.950654, 40.775698], [-73.950338, 40.775565], [-73.949873, 40.776194], [-73.952241, 40.777192], [-73.967152, 40.756766], [-73.969287, 40.757658]]",LineString
9699,Ok,1850.5,488,"[[-73.990913, 40.750224], [-73.996799, 40.752729], [-73.997716, 40.7515], [-73.997679, 40.751344], [-74.003876, 40.742831], [-74.004142, 40.742943]]",LineString
9700,Ok,1822.7,495,"[[-73.98427, 40.680297], [-73.984139, 40.680246], [-73.98457, 40.679612], [-73.986533, 40.680372], [-73.987394, 40.679106], [-73.989559, 40.679946], [-73.989129, 40.680581], [-73.995559, 40.683069], [-73.996208, 40.681724], [-73.99992, 40.682767]]",LineString
9701,Ok,2862.2,815.7,"[[-74.009192, 40.704657], [-74.009424, 40.704508], [-74.009984, 40.705148], [-74.009866, 40.705797], [-74.009502, 40.706379], [-74.008016, 40.707988], [-74.008893, 40.709044], [-74.007384, 40.710576], [-74.005847, 40.711688], [-74.006039, 40.711916], [-74.00519, 40.711983], [-74.004459, 40.711507], [-74.002307, 40.712682], [-73.998493, 40.713452], [-73.999538, 40.713947], [-73.999653, 40.715167], [-73.997559, 40.718794], [-73.996575, 40.721174], [-73.99747, 40.721475], [-73.99723, 40.7221]]",LineString
9702,Ok,2817.5,787.2,"[[-73.954308, 40.774734], [-73.9541, 40.774646], [-73.969902, 40.752983], [-73.970363, 40.753179]]",LineString
9703,Ok,3126.7,849.5,"[[-73.989132, 40.72206], [-73.991393, 40.71733], [-73.993045, 40.714353], [-73.992977, 40.713828], [-73.997634, 40.713447], [-73.998074, 40.713781], [-73.998905, 40.713415], [-74.000873, 40.713066], [-74.002474, 40.71262], [-74.004459, 40.711507], [-74.003624, 40.710952], [-74.003804, 40.710609], [-74.006531, 40.708227], [-74.007459, 40.707219], [-74.009371, 40.709485], [-74.009988, 40.709806], [-74.010542, 40.709154], [-74.010406, 40.709092]]",LineString
9704,Ok,1882.3,478.9,"[[-73.987008, 40.734117], [-73.98998, 40.735375], [-73.989196, 40.736397], [-73.989284, 40.736618], [-73.992225, 40.737917], [-74.004142, 40.742943]]",LineString
9705,Ok,237,62.2,"[[-73.995867, 40.678689], [-73.995794, 40.678837], [-73.993598, 40.67778]]",LineString
9706,Ok,3422,872.2,"[[-73.972913, 40.790146], [-73.970224, 40.789022], [-73.972093, 40.786453], [-73.969017, 40.785166], [-73.967848, 40.784818], [-73.966623, 40.784172], [-73.96406, 40.783332], [-73.963693, 40.782982], [-73.963361, 40.782086], [-73.961381, 40.780226], [-73.952704, 40.776562], [-73.953629, 40.77529], [-73.946844, 40.77243]]",LineString
9707,Ok,2839.3,762.1,"[[-73.989132, 40.72206], [-73.989273, 40.721692], [-73.988995, 40.721608], [-73.988487, 40.723418], [-73.97957, 40.735638], [-73.987245, 40.738872], [-73.985825, 40.740825], [-73.986053, 40.740922]]",LineString
9708,Ok,3498.9,952.6,"[[-73.971392, 40.751177], [-73.968927, 40.75023], [-73.950338, 40.775565], [-73.950654, 40.775698]]",LineString
9709,Ok,2165.3,570.5,"[[-73.933235, 40.794947], [-73.933647, 40.794376], [-73.938275, 40.796315], [-73.946601, 40.784936], [-73.948678, 40.785819]]",LineString
9710,Ok,3395.4,852.5,"[[-73.984512, 40.760679], [-73.985069, 40.759395], [-73.990231, 40.761568], [-73.996652, 40.752758], [-73.997264, 40.752123], [-73.997716, 40.7515], [-73.997679, 40.751344], [-74.004329, 40.742245], [-74.001393, 40.741012]]",LineString
9711,Ok,702.5,306.9,"[[-73.941826, 40.807013], [-73.941771, 40.807089], [-73.940155, 40.806408], [-73.939243, 40.807653], [-73.936016, 40.806296], [-73.936405, 40.805761]]",LineString
